codigo,nome,precovenda,preco1,preco2,preco3,precocusto,customedio,estoque,estminimo,unidade,marca,familia,grupo,subgrupo,ncm,gtin,inativo
2890029160018,BALCAO 1.20 MGM COZ VENEZ C/VID/BCO/AL,310,310,0,0,212.78,0,0,0,UN,,,,,94034000,2890029160018,N
2890029250016,BALCAO 1.40 MGM COZ VENZ VIDRO BCO/AL 1.40,350,350,0,0,237.03,0,0,0,UN,,,,,94034000,2890029250016,N
2890029360012,TINTA PINTALAR VINIL ACRILICA 15L,124.9,124.9,120,120,76.9,0,-144,0,UN,,,,,32091010,2890029360012,N
2890029400015,"SIFAO SANF DURIN 1,50M",21,21,20,20,9.36,0,-8,0,UN,,,,,39174090,2890029400015,N
2890029480017,SERRA MARMORE HAMMER 110V,269.9,269.9,265,265,183.67,244.89,2,0,UN,,,,,84672200,2890029480017,N
2890029540018,"PIA BRANOX 1,20 C-3 A-430",206,206,206,206,130,0,-18,0,UN,,,,,85183000,2890029540018,N
2890029560016,JAN MISTA1.2X84ARCO ALMOF/ALMOF,115,115,0,0,75,0,0,0,UN,,,,,85183000,2890029560016,N
2890029570015,JAN MISTA1.2X84ALMOF/VIDRO,125,125,0,0,85,0,0,0,UN,,,,,85183000,2890029570015,N
2890029660013,FECH STAM 803/09 RQ1 INOX,64,64,0,0,40.88,0,0,0,UN,,,,,85183000,2890029660013,N
2890029690010,FECH STAM 1004 ROSC OXID AUXILIAR,79.9,79.9,77,76,47.15,38.81,-1,0,UN,,,,,83014000,2890029690010,N
2890029700016,FECH STAM 815/21 ESP INOX INT,59.9,59.9,0,0,39.6,0,0,0,UN,,,,,85183000,2890029700016,N
2890029720014,FECH STAM 813/23 RQ1 INOX INT,58,58,0,0,39.15,0,0,0,UN,,,,,85183000,2890029720014,N
2890029850018,QUADRO TIGRE DIST 6/8 DISJ S/BARRAMENTO,79.9,79.9,79.9,78,50.5,46.16,6,0,UN,,,,,85183000,2890029850018,N
2890029880015,ESQUADRILHO P/PORTA,29.9,29.9,29,29,15.09,0,-4,0,UN,,,,,85183000,2890029880015,N
2890030040019,LUVA P/MANG CORRUGADA 25MM,1.3,1.3,1.3,1.2,0.59,0.83,88,8,UN,,,,,39174090,2890030040019,N
2890030100010,FILTRO PLAST HERC C/TORN MESA BRANCO,65,65,0,0,31.59,31.59,0,0,UN,,,,,84212100,2890030100010,N
2890030140016,INCENOR 66240,29.99,29.99,0,0,21,0,0,0,M2,,,,,69072200,2890030140016,N
2890030170013,ESCADA ALUMINIO 07 DEGRAUS,254,254,245,240,171.15,124.13,-14,0,UN,,,,,76169900,2890030170013,N
2890030190011,FORRO POLYTECH (RODAFORRO SANCA 6M),37.9,37.9,37,37,22.25,0,-99,0,PC,,,,,39162000,2890030190011,N
2890030200017,BAC ACP ICASA ETNA BRANCO,680,680,0,0,450,0,-2,0,UN,,,,,69109000,2890030200017,N
2890030430018,DISJUNTOR UNIP BR 16A,9.9,9.9,9.9,9.9,4.82,3.99,22,5,UN,,,,,85362000,2890030430018,N
2890030440017,DISJUNTOR UNIP BR 20A TRAMONTINA,11,11,10.5,10,5.63,5.63,-13,5,UN,,,,,85362000,2890030440017,N
2890030690016,MANGUEIRA VERDE ARQUA C/15MT,65,65,0,0,20.2,32.95,-1,0,UN,,,,,85183000,2890030690016,N
2890030700012,TRENA MILLA 30M,42,42,0,0,23.09,0,0,0,UN,,,,,90178090,2890030700012,N
2890030720010,FECH STAM 803/03 GRAFITE EXT,49.9,49.9,0,0,29.3,0,0,0,UN,,,,,83014000,2890030720010,N
2890030820017,TINTA FESTLAR GL 3.6L,39.9,39.9,39,39,24.5,22.9,6,0,UN,,,,,32091010,2890030820017,N
2890030860013,MANG PLASB VERDE 10M,39.9,39.9,0,0,22.72,0,-1,0,UN,,,,,85183000,2890030860013,N
2890030870012,MANGUEIRA TRANCADA TRAMONTINA C/10M,55,55,53,53,33.93,53.09,14,0,UN,,,,,39173900,2890030870012,N
2890030950011,BALCAO 1.50 MGM COZ ROMA BRANCO,270,270,0,0,181.65,0,0,0,UN,,,,,94034000,2890030950011,N
2890030960010,TE ESGOTO 150MM,69.9,69.9,69.9,69.9,0,0,0,1,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890030960010,N
2890030980018,DESENGRIPANTE ECO SPRAY,9.9,9.9,0,0,5.35,8.74,13,3,UN,,,,,38249941,2890030980018,N
2890030990017,MASSA PLASTICA IBERE BRANCA 400G,18.5,18.5,18,17.5,9.58,16.04,21,6,UN,,,,,32141010,2890030990017,N
2890031050017,TUBO ELET 3/4,19.9,19.9,19,19,10.98,0,-3,0,UN,,,,,39172300,2890031050017,N
2890031060016,TRANSFORMADOR 1050VA KF,134,134,127,124,72.67,0,0,3,UN,,,,,85043111,2890031060016,N
2890031180011,TORN DECA P/LAVATORIO ASPEN C-35,78,78,0,0,51.48,0,0,0,UN,,,,,84818019,2890031180011,N
2890031190010,FITA CREPE 18X50M,5.9,5.9,5.8,5.8,3.44,4.36,91,12,UN,,,,,48114110,2890031190010,N
2890031230013,BUCHA TIGRE RED SOLD LONGA 40X25MM,3.7,3.7,0,0,1.85,0,0,0,UN,,,,,85183000,2890031230013,N
2890031280018,CARRO TRAMONTINA CHAPA EXTRAFORT 65L,398,398,385,385,284.73,0,-1,0,UN,,,,,87168000,2890031280018,N
2890031320011,CHAVE BOCA FIXA 08X09MM,10.9,10.9,10.9,10,6.07,6.07,1,0,UN,,,,,82041100,2890031320011,N
2890031330010,CHAVE COMBINADA 16MM TRAMONTINA,18,18,17,17,10.35,10.35,0,0,UN,,,,,82041100,2890031330010,N
2890031340019,CHAVE COMBINADA 09MM,11,11,0,0,5,0,0,0,UN,,,,,85183000,2890031340019,N
2890031370016,PIA BRANOX 1.60M,289,289,0,0,127.58,0,0,0,UN,,,,,85183000,2890031370016,N
2890031390014,SOLEI GR PRE 65X13,38.9,38.9,37.9,37,21.14,0,-7,0,UN,,,,,68022300,2890031390014,N
2890031400010,SOLEI GR PRE 65X15,49,49,48,47,29.06,0,-6,0,UN,,,,,68022300,2890031400010,N
2890031410019,SOLEI GR PRE 75X13,46.9,46.9,46,46,29.06,0,-19,0,UN,,,,,68022300,2890031410019,N
2890031420018,SOLEI GR PRE 75X15,55,55,54,53,33.53,0,-8,0,UN,,,,,68022300,2890031420018,N
2890031430017,SOLEI GR PRE 85X13,53,53,52,52,27.64,0,-11,0,UN,,,,,68022300,2890031430017,N
2890031450015,SOLEI GR PRE 105X13,59,59,57,57,34.15,0,-5,0,UN,,,,,68022300,2890031450015,N
2890031470013,SOLEI GR PRE 125X13,76,76,75,74,48.43,0,-2,0,UN,,,,,68022300,2890031470013,N
2890031480012,SOLEI GR PRE 125X15,89,89,87,85,55.88,0,-4,0,UN,,,,,68022300,2890031480012,N
2890031490011,SOLEI GR PRE 145X15,90,90,0,0,46.29,0,0,0,UN,,,,,68022300,2890031490011,N
2890031600014,CABO COAXIAL ANTENA (REFORCADO 95%),3,3,2.9,2.9,1.43,1.66,208.5,0,MT,,,,,85441100,2890031600014,N
2890031620012,ROLO LA 23CM ROMA C/C S/RESPINGO,18,18,18,18,10.47,0,-20,0,UN,,,,,96034010,2890031620012,N
2890031630011,CORDA SEDA 10MM,2.7,2.7,0,0,1.2,0,-80,0,UN,,,,,56041000,2890031630011,N
2890031640010,CORDA SEDA 12MM,3.99,3.99,0,0,1.94,0,-79,0,UN,,,,,56041000,2890031640010,N
2890031650019,JAN ALUM 1X80 S/BAND,169,169,165,165,107.45,0,-21,1,UN,,,,,76101000,2890031650019,N
2890031660018,ABRACAD U 11/4,2.5,2.5,0,0,1,0,0,0,UN,,,,,73089090,2890031660018,N
2890031670017,DISJUNTOR UNIP BR 40A TRAMONTINA,13.5,13.5,13,13,7.01,7.01,-82,6,UN,,,,,85362000,2890031670017,N
2890031680016,MASSA P/MADEIRA EUCATEX,23,23,22,21,12.2,0,-7,1,UN,,,,,32141020,2890031680016,N
2890031700011,INT DICOMPEL 1 TECLA SIMPLES,7,7,0,0,4.5,0,0,0,UN,,,,,85365090,2890031700011,N
2890031710010,ANTENA TV DIGIT EXT 20 ELEM BRASFORMA,46,46,45,45,25.7,30.09,1,0,UN,,,,,85291090,2890031710010,N
2890031720019,SERRA COPO DIAMANTE  25MM,77,77,74,73,44.59,44.59,0,0,UN,,,,,68042119,2890031720019,N
2890031730018,PINO MACHO 10A COMPOLUX 2P,3.5,3.5,0,0,1.18,0,0,0,UN,,,,,85369090,2890031730018,N
2890031790012,ABRACAD U 3/4,1.5,1.5,0,1.5,0.43,0,-11,0,UN,,,,,73089090,2890031790012,N
2890031800018,COLHER TRAMONTINA PEDREIRO 9,28.5,28.5,28,27.5,15.98,17.28,8,3,UN,,,,,82159910,2890031800018,N
2890031840014,GRELHA FORTLEV PVC QUAD/RED BR,5,5,4.8,4.5,2.25,0,-1,0,UN,,,,,39174090,2890031840014,N
2890031990016,REGUA ALUMINIO 2M 800GR,56,56,53,52,33.16,0,-5,0,UN,,,,,76042100,2890031990016,N
2890032020019,VELA P/FILTRO DURIN H20 1057,37,37,0,0,25.07,0,0,0,UN,,,,,84212100,2890032020019,N
2890032120016,GRAFITE EM PO 25G,5.5,5.5,5,4.5,2.32,0.81,7,4,UN,,,,,25041000,2890032120016,N
2890032190019,TORN MAQ.LAV.HERC C/BICO 1992,19,19,0,0,11.55,0,-2,0,UN,,,,,84818019,2890032190019,N
2890032200015,SPOT P/02 LAMPADA,21.5,21.5,21,20,10.49,0,-5,0,UN,,,,,94051990,2890032200015,N
2890032300012,NEUTRALIZADOR DE FERRUGEM 200ML OX 7,12,12,0,0,5.38,0,0,0,UN,,,,,85183000,2890032300012,N
2890032320010,MARRETA TRAMONTINA 2KG C/CABO,64,64,62,60,41.03,41.03,0,1,UN,,,,,82052000,2890032320010,N
2890032390013,BASC ALUMINIO 80X40,92,92,0,0,32,0,0,0,UN,,,,,76101000,2890032390013,N
2890032420017,TINTA CORAL RENDE MUITO 15L BALDE,339.9,339.9,335,335,249.9,249.9,0,0,UN,,,,,32082019,2890032420017,N
2890032440015,TINTA SPRAY TEKBOND VERDE,22,22,22,22,14.03,14.03,0,1,UN,,,,,32082019,2890032440015,N
2890032670016,KIT MEBUKI ACRILICO CRISTAL,78,78,0,0,39.28,0,0,0,UN,,,,,85183000,2890032670016,N
2890032760014,LAVATORIO S/COLUNA ICASA IL71 BRANCO,85,85,83,83,50,0,-8,0,UN,,,,,85183000,2890032760014,N
2890032800017,ABRACAD P/GAS,2.5,2.5,2.5,2.3,1.13,0,-100,0,UN,,,,,73261900,2890032800017,N
2890032820015,TORQUES ARMADOR 10 SAO ROMAO,37,37,36,36,21.76,24.85,7,0,UN,,,,,82032090,2890032820015,N
2890032830014,NUMERO OLIVEIRA ACM ESCOVADO,16.5,16.5,16,15.5,8.84,0,-4,0,UN,,,,,85183000,2890032830014,N
2890032840013,REDUCAO ESG 50X40MM,3,3,2.9,2.9,1.42,0,-33,0,UN,,,,,39174090,2890032840013,N
2890032850012,PARAFUSO P/VASO S-10,3.5,3.5,3.25,3.25,1.45,0,-195,18,UN,,,,,73181500,2890032850012,N
2890032860011,DISJUNTOR UNIP BR 50A TRAMONTINA,15,15,14.5,14.5,7.01,7.01,7,5,UN,,,,,85362000,2890032860011,N
2890032870010,CORDA SEDA 5MM,1.5,1.5,0,0,0.8,0.53,-132,0,UN,,,,,56041000,2890032870010,N
2890032880019,CORDA SEDA 6MM,1.6,1.6,0,0,0.59,0.82,112,0,UN,,,,,56041000,2890032880019,N
2890032890018,CORDA SEDA 8MM,2,2,2.2,2.5,0.82,0,-164,0,UN,,,,,56041000,2890032890018,N
2890032950019,TRANSFORMADOR 3000VA KF,239.9,239.9,235,230,135.2,84.95,-2,1,UN,,,,,85043211,2890032950019,N
2890032990015,CORDAO LINEART/DECORA,3,3,0,0,1.3,0,0,0,UN,,,,,85183000,2890032990015,N
2890033020018,FORRO POLYTECH (EMENDA TIPO H 6M),49.99,49.99,49,49,29.37,0,-1,0,M2,,,,,39162000,2890033020018,N
2890033080012,EXPANCIT 500ML,27,27,0,0,17.89,0,0,0,UN,,,,,85183000,2890033080012,N
2890033540011,COPO P/FILTRO AGUIA ABS,28.99,28.99,0,0,0,0,0,0,UN,,,,,85183000,2890033540011,N
2890033660016,BRACO P/CHUVEIRO FAME,28,28,28,27,16.27,0,0,0,UN,,,,,39172900,2890033660016,N
2890033720017,MANGUEIRA CORRUGADO FORTLEV 3/4 C/50M,69,69,68,68,40.11,0,-2,0,UN,,,,,39172300,2890033720017,N
2890033780011,ARG 20KG S/PIS QUARTZOLIT,37.99,37.99,0,0,21.47,0,-1,0,UN,,,,,38245000,2890033780011,N
2890033870019,ESPUMA EXPANSIVA MUNDIAL 500ML/340GR,24.9,24.9,24,24,10.99,0,-29,0,UN,,,,,35069190,2890033870019,N
2890033930010,TE SOLD LL 40X32MM,6.2,6.2,6.5,7,3.07,0,0,3,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890033930010,N
2890033940019,TE SOLD LL 50X32MM,12,12,12.5,13,6,0,0,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890033940019,N
2890033950018,BUCHA RED PVC 50X40MM,6,6,6.5,7,2.83,2.22,6,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890033950018,N
2890033960017,JUNCAO ESGOTO 150X100MM,35,35,0,0,19.6,0,0,0,UN,,,,,39174090,2890033960017,N
2890034000019,REG ESFERA 20MM SOCEL,7.5,7.5,7,7,3.42,4.56,16,0,UN,,,,,84818095,2890034000019,N
2890034030016,REG ESFERA 40MM VIQUA,29.9,29.9,31,32,16.8,16.8,0,0,UN,,,,,84818095,2890034030016,N
2890034040015,REG ESFERA 50MM KRONA,45,45,0,0,11.77,0,0,0,UN,,,,,85183000,2890034040015,N
2890034060013,LUVA ESGOTO 40MM FORTLEV,2.2,2.2,2.2,2.2,0.64,0,-27,10,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890034060013,N
2890034120014,ADAPT PVC 60X2¨,8,8,8.5,9,3.42,0,0,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890034120014,N
2890034130013,NIPLE PVC 1¨,3,3,3.5,4,1.02,0,0,6,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890034130013,N
2890034140012,"NIPLE PVC 1 1/2""",6.9,6.9,7.5,8,2.63,0,0,4,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890034140012,N
2890034150011,PORTA MISTA 60X210 ALMOFADA,225,225,0,0,79,0,0,0,UN,,,,,85183000,2890034150011,N
2890034190017,FERROLHO CHATO REFORCADO 4 FG,22.9,22.9,0,0,1.43,0,0,0,UN,,,,,85183000,2890034190017,N
2890034200013,FERROLHO CHATO REFORCADO 5,21,21,20,19,11,0,0,0,UN,,,,,83014000,2890034200013,N
2890034210012,MASSA CORRIDA ACRILICA MASSATOP SACO 13KG,44,44,43,43,30.06,0,-151,0,UN,,,,,32141020,2890034210012,N
2890034330017,PARAFUSO S-10,0.8,0.8,0,0,0.07,0,-397,0,UN,,,,,73181500,2890034330017,N
2890034380012,ALICATE UNIVERSAL FAMASTIL,29.9,29.9,29,29,16.56,14.09,9,0,UN,,,,,82032010,2890034380012,N
2890034390011,JOGO FERRAMENTA SPARTA,179,179,84,83,126,0,-2,0,UN,,,,,82032010,2890034390011,N
2890034400017,"SELADOR ACRILICO IQUINE GL 3,6L",48,48,48,47,31.07,26.36,1,0,UN,,,,,32091010,2890034400017,N
2890034570017,PROTETOR AUDITIVO,3,3,3,3,1.3,0,-9,0,UN,,,,,40159000,2890034570017,N
2890034630018,JAN MISTA1.2X74 ALMOF/VIDRO,110,110,0,0,75,0,0,0,UN,,,,,85183000,2890034630018,N
2890034690012,IMPERCIT ADITIVO ARGAMASSA 18LTS,50,50,0,0,33.36,0,0,0,UN,,,,,85183000,2890034690012,N
2890034750013,PIA TRAMONTINA 1.05 X 0.52,255,255,245,240,140,0,0,0,UN,,,,,85183000,2890034750013,N
2890034760012,CUBA INOX RETANG TRAMONTINA 40X34,189,189,179,170,69.9,0,-2,0,UN,,,,,73241000,2890034760012,N
2890034770011,CUBA INOX RETANG TRAMONTINA 47X30,195,195,185,185,74.9,0,0,0,UN,,,,,73241000,2890034770011,N
2890034910011,VALVULA TIGRE PE SOLD 32MM 1,25,25,0,0,13.85,0,0,0,UN,,,,,85183000,2890034910011,N
2890035060012,BOIA FORTLEV,12.9,12.9,0,0,7.31,6.79,0,0,UN,,,,,84818019,2890035060012,N
2890035080010,"ZARCAO 3,6L LUX",87,87,0,0,43.42,0,0,0,UN,,,,,32081010,2890035080010,N
2890035090019,ESCADA ALUMINIO 03 DEGRAUS,129,129,126,125,83.24,60.13,-10,0,UN,,,,,76169900,2890035090019,N
2890035120013,ELIANE 10X10,24.9,24.9,0,0,11.33,0,0,0,M2,,,,,85183000,2890035120013,N
2890035190016,"PEITORIL G PRE 85X0,17",72,72,70,70,45.27,0,-1,0,UN,,,,,85183000,2890035190016,N
2890035200012,PEITORIL G PRE 1.05 X0.17,94,94,92,90,59.91,0,0,0,UN,,,,,85183000,2890035200012,N
2890035250017,ARCO DE SERRA STARRETT 12 C/LAMINA,40,40,0,0,24.42,0,0,0,UN,,,,,82021000,2890035250017,N
2890035270015,NIVEL STARRETT ALUMINIO 300MM,19.9,19.9,0,0,13.17,0,0,0,UN,,,,,85183000,2890035270015,N
2890035280014,FILETE G PRETO 0.75,33,33,0,0,20.96,0,0,0,UN,,,,,85183000,2890035280014,N
2890035300019,FILETE G PRETO 1.00,42,42,0,0,25.34,0,0,0,UN,,,,,85183000,2890035300019,N
2890035330016,FILETE G PRETO 1.05,62,62,60,60,38.01,0,-7,0,UN,,,,,85183000,2890035330016,N
2890035350014,FILETE G PRETO 1.25,74,74,72,72,45.25,0,-8,0,UN,,,,,85183000,2890035350014,N
2890035370012,FILETE G PRETO 1.35,65,65,0,0,30.37,0,0,0,UN,,,,,85183000,2890035370012,N
2890035390010,FILETE G PRETO 1.45,84.9,84.9,83,82,52.49,0,-3,0,UN,,,,,85183000,2890035390010,N
2890035400016,FILETE G PRETO 1.50,70,70,0,0,33.75,0,0,0,UN,,,,,85183000,2890035400016,N
2890035420014,FILETE G PRETO 1.60,74,74,0,0,38.4,0,0,0,UN,,,,,85183000,2890035420014,N
2890035430013,FILETE G PRETO 1.65,87,87,86,85,52.27,0,-3,0,UN,,,,,85183000,2890035430013,N
2890035440012,FILETE G VERDE 0.95,34,34,0,0,21.37,0,0,0,UN,,,,,85183000,2890035440012,N
2890035450011,FILETE G VERDE 1.05,52,52,50,50,29.29,0,-1,0,UN,,,,,85183000,2890035450011,N
2890035460010,FILETE G VERDE 1.15,41,41,0,0,25.87,0,0,0,UN,,,,,85183000,2890035460010,N
2890035470019,FILETE G VERDE 1.30,48,48,0,0,29.25,0,0,0,UN,,,,,85183000,2890035470019,N
2890035480018,FILETE G VERDE 1.35,50,50,0,0,30.37,0,0,0,UN,,,,,85183000,2890035480018,N
2890035540019,FILETE MARMORE 1.65,48,48,0,0,22.27,0,0,0,UN,,,,,85183000,2890035540019,N
2890035560017,FILETE MARMORE 1.05,42,42,40,40,24.57,0,-9,0,UN,,,,,85183000,2890035560017,N
2890035570016,FILETE MARMORE 1.25,49.9,49.9,48,47,29.25,0,-3,0,UN,,,,,85183000,2890035570016,N
2890035580015,FILETE MARMORE 1.35,43,43,0,0,18.22,0,0,0,UN,,,,,85183000,2890035580015,N
2890035740013,TUBO ESG FORTLEV 40,39.9,39.9,39,38,25.21,20.9,-19.5,0,UN,,,,,39172300,2890035740013,N
2890035750012,TUBO SOD FORTLEV 40,87,87,85,84,58,46.96,0.5,0,UN,,,,,39172300,2890035750012,N
2890035770010,TUBO ESG FORTLEV 75,79.99,79.99,79,78,53.9,0,-12,0,UN,,,,,39172300,2890035770010,N
2890035780019,TUBO ESG FORTLEV 100,82.9,82.9,82,80,52.5,0,-51.5,0,UN,,,,,39172300,2890035780019,N
2890036160018,TORN BIG LU 3068 MESA BICA GOUMERT,108,108,0,0,70,0,0,0,UN,,,,,84818019,2890036160018,N
2890036190015,KARINA 45073 TIPO A,18.9,18.9,0,0,0,0,0,0,M2,,,,,69072200,2890036190015,N
2890036200011,"ROCHAFORTE BALI 57X57 (CX3,30 COM 10PEDRA)",29.99,29.99,28.99,28.5,22,0,-56.4,0,M2,,,,,69072200,2890036200011,N
2890036220019,REV ARUANA PLUS C,9.99,9.99,0,0,0,0,0,0,M2,,,,,85183000,2890036220019,N
2890036270014,REV FLORATA PRETO TIPO A,13.5,13.5,0,0,0,0,0,0,M2,,,,,85183000,2890036270014,N
2890036290012,REV CERAL GABRIELA TIPO-A 33X46,13.99,13.99,0,0,7.14,0,0,0,M2,,,,,85183000,2890036290012,N
2890036330015,INCENOR 60800,25.9,25.9,0,0,18,0,-76.23,0,M2,,,,,69072200,2890036330015,N
2890036390019,INCENOR 61050 A 35X35,25.99,25.99,0,0,8.61,0,0,0,M2,,,,,69072200,2890036390019,N
2890036430012,"INCENOR 62820 A 33X50 CX2,48",25.99,25.99,23.99,23.99,0,0,-11.16,0,M2,,,,,69072200,2890036430012,N
2890036500012,KARINA 45098 TIPO A,18.9,18.9,0,0,0,0,0,0,M2,,,,,69072200,2890036500012,N
2890036560016,"INCENOR 66540 A 58X58 (CX 2,68 COM 8 PEDRAS)",27.99,27.99,26.99,26.5,19,0,0,0,M2,,,,,69072200,2890036560016,N
2890036640015,MANGUEIRA TRAMONTINA JARD FLEX 1/2,5.5,5.5,5.2,5,2.59,0,-97.5,0,MT,,,,,39173900,2890036640015,N
2890036650014,MANGUEIRA TRAMONTINA JARD FLEX 3/4,11,11,0,0,6.48,4.8,-57.5,0,UN,,,,,39173900,2890036650014,N
2890036680011,PAZINHA TRAMONTINA ESTREITA C/CABO MADEIRA,14,14,0,0,4.43,0,0,0,UN,,,,,85183000,2890036680011,N
2890036690010,SACHO TRAMONTINA C/CABO 43CM,52,52,50,50,30.11,34.45,3,0,UN,,,,,82013000,2890036690010,N
2890036700016,ADAPT FEMEA TRAMONTINA P/JARDIM BICO 78502/000,4.5,4.5,4.5,4.5,2.14,2.72,14,0,UN,,,,,39174090,2890036700016,N
2890036710015,ENGATE RAPIDO TRAMONTINA P/JARDIM,5.5,5.5,5.5,5.5,2.43,2.2,10,0,UN,,,,,39174090,2890036710015,N
2890036730013,ESGUICHO KRONA,5.5,5.5,0,0,2.83,0,0,0,UN,,,,,85183000,2890036730013,N
2890036740012,CARRETO 1,50,50,40,40,0,0,-638,0,UN,,,,,85183000,2890036740012,N
2890036850018,VARAL ALUM CHAO C/ABA BRANCO 137X46 SECALUX,115,115,110,110,74.39,74.39,0,0,UN,,,,,73239900,2890036850018,N
2890036980012,JOELHO ESGOTO 50MMX45°,4.5,4.5,4,4,2.06,0,-6,5,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890036980012,N
2890037000016,TE ESGOTO 50MM,6.9,6.9,6.5,6.5,3.28,0,-43,6,UN,,DIVERSOS,CONEXOES,ESGOTO,39174090,2890037000016,N
2890037050011,JOELHO SOLD LL 25MM,1,1,0.9,0.9,0.27,0.11,-26,20,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890037050011,N
2890037080018,PLUG FORTLEV ROSCAVEL 1/2,1,1,0.9,0.9,0.36,0.56,114,20,UN,,DIVERSOS,CONEXOES,AGUA,39174090,2890037080018,N
2890037160017,MT TUBO 50 ESGOTO,14,14,0,0,0,0,-17,0,UN,,,,,39172300,2890037160017,N
2890037180015,MT TUBO 40 ESGOTO,8,8,0,0,1.95,0,-34,0,UN,,,,,39172300,2890037180015,N
2890037190014,MT TUBO 20 SOLDAVEL,5,5,0,0,1.44,0,-62.8,0,UN,,,,,39172300,2890037190014,N
2890037210019,MT TUBO 100 ESGOTO,18,18,0,0,7.71,0,-9,0,UN,,,,,39172300,2890037210019,N
2890037330014,"CABO BATERIA 2,5M COMPOLUX",64,64,60,60,38,0,0,0,UN,,,,,85444200,2890037330014,N
2890037370010,FITA CREPE 24X50M,8,8,8,7.5,4.16,6.61,107,10,UN,,,,,48114110,2890037370010,N
2890037400014,RECEBIMENTO DE VALOR PENDENTE,1,1,0,0,0,0,-634,0,UN,,,,,85183000,2890037400014,N
2890037450019,TE TOMADA PLUZIE 2P+T 10A,9.5,9.5,9.5,9,4.97,7.45,59,0,UN,,,,,85366910,2890037450019,N
2890037470017,QUADRO TIGRE DIST 12/16 DISJ S/BARRAMENTO,98,98,0,0,32.69,0,0,0,UN,,,,,85183000,2890037470017,N
2890037500011,CAIXA DE PASSAGEM TIGRE EMB PAREDE CPT15,25,25,0,0,13.15,0,0,0,UN,,,,,85183000,2890037500011,N
2890037520019,BUCHA TIGRE RED SOLD LONGA 40X20MM,3.5,3.5,0,0,1.67,0,0,0,UN,,,,,85183000,2890037520019,N
2890037530018,BUCHA TIGRE RED SOLD LONGA 32X20MM,2.2,2.2,0,0,1,0,0,0,UN,,,,,85183000,2890037530018,N
2890037550016,INCENOR 66460,27.99,27.99,24.99,24.99,21,0,-13.26,0,M2,,,,,69072200,2890037550016,N
2890037560015,FERRO 1/4 6.3MM,27.99,27.99,26.99,26.99,20,0,-15,0,UN,,,,,73089010,2890037560015,N
2890037580013,CREDITO NA CASA NO VALOR,1,1,0,0,0,0,-162.83,0,UN,,,,,85183000,2890037580013,N
2890037600018,"BARROTINHO 2,50M CUPIUBA 5X3",22.5,22.5,0,0,0,0,-14,0,UN,,,,,44079990,2890037600018,N
2890037620016,"BARROTINHO 3,50M CUPIUBA 5X3",31.5,31.5,0,0,0,0,-32,0,UN,,,,,44079990,2890037620016,N
2890037630015,"BARROTINHO 5,00M CUPIUBA 5X3",45,45,0,0,15,0,-24,0,UN,,,,,44079990,2890037630015,N
2890037640014,"BARROTINHO 4,50M CUPIUBA 5X3",40.5,40.5,0,0,0,0,-20,0,UN,,,,,44079990,2890037640014,N
2890037670011,JAN MAC 74X1.20ARCO TODA FECHADA,115,115,0,0,0,0,0,0,UN,,,,,85183000,2890037670011,N
2890037680010,JAN MAC 1.2X1.2ARCO 4 FOLHAS ALM/VID,195,195,0,0,149.69,0,0,0,UN,,,,,85183000,2890037680010,N
2890037690019,BROCA SDS IRWIN 10MM,19.9,19.9,19,19,9.59,9.59,2,0,UN,,,,,82075011,2890037690019,N
2890037720013,"PCA 4,5M CUPIU 11X5",147,147,0,0,0,0,0,0,UN,,,,,44079990,2890037720013,N
2890037770018,"PCA 3,0M CUPIU 11X5",98,98,0,0,0,0,-11,0,UN,,,,,44079990,2890037770018,N
2890037840018,PORTA MISTA ARCO 2BANDAS 2,144,144,0,0,0,0,0,0,UN,,,,,85183000,2890037840018,N
2890037850017,PORTA MISTA 80 2BAND ALMOFADA RETA,240,240,0,0,144,0,0,0,UN,,,,,85183000,2890037850017,N
2890038100012,ARIELLE RIVIERA BR 37.3X59.2,31.99,31.99,29.99,29.99,19,0,-109.54,0,M2,,,,,69072200,2890038100012,N
2890038180014,"BARROTINHO 3,00M CUPIUBA 5X3",27,27,0,0,19,0,-42,0,UN,,,,,44079990,2890038180014,N
2890038350011,RALO KRONA SIF REDONDO,12.9,12.9,12.9,12.5,6.74,5.58,11,0,UN,,,,,85183000,2890038350011,N
2890038370019,"PCA 3,5M CUPIU 9X5",94,94,0,0,0,0,-2,0,UN,,,,,44079990,2890038370019,N
2890038500010,KIT MEBUKI PLUS CR 6 PECAS,110,110,0,0,51.87,0,0,0,UN,,,,,85183000,2890038500010,N
2890038820019,PORTA SHAMPOO ARQPLAST,13,13,0,0,5.17,0,0,0,UN,,,,,85183000,2890038820019,N
